lib,target,optlag,Optlag_rho,Dist
180481,165,-5,0.679752761683092,914.714309589754
1317590,165,-8,0.458095837282905,7482.57408457339
1318849,165,-8,0.470179502297194,7490.77614944549
1320855,165,-9,0.400215994727184,7468.87941729837
150,165,-5,0.417749852413446,4649.28311203733
161,165,0,0.526146065664223,644.303927084038
166,1308,0,0.402228975353246,6205.27545239244
166,1605,-7,0.400209406952453,748.487250218093
166,1651,-3,0.578748100578597,1763.51111780137
166,1662,-7,0.626737219919481,2287.55976504853
9360,166,-3,0.425513777732231,15469.9073397013
166,14431,-1,0.459296649014243,6268.53017337512
166,16359,-2,0.45126554775732,11319.5552468721
166,16415,-6,0.583073801532495,2347.45580156343
166,16471,-1,0.544276237436618,11939.5747950183
166,16602,0,0.523196406062429,11678.2402524107
166,16605,0,0.472045282996221,11800.9403972077
170,1662,0,0.465436489155465,1721.03656244239
170,9208,-1,0.407307844885161,16520.4434397376
170,9360,0,0.461210943622062,16318.0188103159
170,14763,-4,0.407759704484887,5824.31932048661
170,15639,0,0.464622552021334,5930.31016756407
170,16011,-9,0.438678105979064,1310.36321355945
170,16415,0,0.442382903664155,1730.80097593773
170,16453,0,0.465114874737954,10786.9760947626
170,16551,-1,0.433293342530119,10625.7262670428
829,171,-4,0.411936483528768,16249.2364260336
1322,171,-8,0.43640845836495,6203.94783310593
1343,171,0,0.439175722270047,5922.02353184142
1374,171,0,0.423782965615492,8338.14810835444
171,1421,-6,0.500629111951451,5493.50520261062
171,1494,-7,0.453203333606194,4298.75131443105
171,1660,-9,0.438043666886402,12034.4565385789
1662,171,-4,0.44399405198184,1478.52926162575
1669,171,-5,0.42583675219888,10804.3905629941
171,1688,-1,0.443256388375696,10899.3145768853
171,1693,-1,0.431245453354435,10694.0578797242
9243,171,-9,0.493558756357588,16446.2026537699
9457,171,-4,0.424150865242166,14446.4252732769
10147,171,-2,0.441709041188803,7663.7239839179
14209,171,-7,0.458201639125559,6785.38887303772
171,14309,0,0.452478061411878,6638.35803109997
171,14555,-2,0.423002736807931,7289.99734352841
171,15293,-1,0.519382855057453,5409.87746174338
171,15751,0,0.510738793057655,6197.21082240234
15811,171,-9,0.50631155192167,5799.19832311697
16329,171,-2,0.401327070505325,1090.92702683443
16362,171,0,0.456733016596941,1205.29763153558
171,16453,-7,0.556669535765201,11087.1939020925
171,16471,-9,0.48490924940163,11448.7884490636
171,16482,-5,0.406228479006153,10984.6099744844
16516,171,-4,0.439903821077345,10314.2410618867
171,16532,-9,0.556354761084365,11077.9301595803
16566,171,-2,0.47310718674513,10885.0499547039
171,16602,-8,0.433193379276462,11152.0485563777
171,16605,-9,0.474814303356657,11267.053776748
175,1284,-9,0.407596494622488,13612.9672282024
175,1324,-8,0.48751118082264,10642.3078097847
175,1340,-9,0.432671131730754,13259.6299548023
175,1484,-2,0.489576328526937,8834.57698117194
175,1495,-3,0.411190704661288,12701.3973687493
175,1507,-8,0.405330358575006,8521.57918607014
175,1644,-9,0.486709898326536,9211.03883022333
175,1660,-7,0.720349951548594,1508.32477867201
1664,175,-6,0.403494399162948,78.0819535269367
175,1688,-8,0.591426123642817,646.857769577253
175,1695,-1,0.489475557705037,1361.35853143071
175,10147,-9,0.400198599462296,16036.8954186271
